5	header
postResults v2.0.1	Myself_tensionX.spectralOut --cr f,p --co edge_density --co dipole_density --co twin_fraction
addStrainTensors v2.0.1	Myself_tensionX.txt --left --logarithmic
addCauchy v2.0.1	Myself_tensionX.txt
addMises v2.0.1	-e ln(V) -s Cauchy Myself_tensionX.txt
inc	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_edge_density	2_edge_density	3_edge_density	4_edge_density	5_edge_density	6_edge_density	7_edge_density	8_edge_density	9_edge_density	10_edge_density	11_edge_density	12_edge_density	1_dipole_density	2_dipole_density	3_dipole_density	4_dipole_density	5_dipole_density	6_dipole_density	7_dipole_density	8_dipole_density	9_dipole_density	10_dipole_density	11_dipole_density	12_dipole_density	1_twin_fraction	2_twin_fraction	3_twin_fraction	4_twin_fraction	5_twin_fraction	6_twin_fraction	7_twin_fraction	8_twin_fraction	9_twin_fraction	10_twin_fraction	11_twin_fraction	12_twin_fraction	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(ln(V))	Mises(Cauchy)
324	n/a	n/a	1	1	8.0	8.0	0.5	0.9924	-4.319868031e-20	0.0	-4.06575814682e-20	1.00427557334	0.0	-4.40457132572e-20	5.62429876977e-19	1.0037234953	145542823.636	-1986567.27515	-6463848.67553	-2010343.57949	-441.705715763	-9190150.15635	-6537612.44669	-9185103.16953	-666.125166153	3.96936404116e+11	9.02896751546e+11	6.33356795642e+11	4.50118616483e+11	1.10084736114e+12	8.52321953219e+11	3.50145979204e+11	4.21162506254e+11	9.34941041416e+11	6.52863309778e+11	5.48938513395e+11	4.41644909473e+11	5.46571501619e+11	1.35139396408e+12	1.29078692996e+12	6.54642590143e+11	1.72318756486e+12	1.35234777443e+12	3.56072842939e+11	5.44146719325e+11	1.8238680567e+12	1.07778269023e+12	7.44613104677e+11	6.56278322201e+11	0.00038729324434	0.000139064476478	0.000183640711077	0.00186917641705	2.85656630755e-05	0.000396768831155	0.000389431274052	0.000537760986523	3.58260294353e-05	8.53458002702e-05	0.000411769511897	0.000518664533564	-0.007629027164491163	0.0	0.0	0.0	0.004266459046293256	0.0	0.0	0.0	0.0037165802514934946	144385574.88238597	-1994354.8384332464	-6485620.39093109	-1994358.81608099	-443.43725098816185	-9221104.676441845	-6485630.1938620275	-9221109.789134897	-668.3688275174626	0.00775353348147	145741427.202
328	n/a	n/a	1	1	8.0	8.0	0.5	0.9928	-1.60089227031e-19	0.0	-7.96210970419e-20	1.00409990702	0.0	4.74338450462e-20	1.3891340335e-19	1.00358416393	182179684.654	-1839174.81232	-3741060.70563	-1860112.38599	-2692.06908032	-8517008.67034	-3781688.10497	-8512633.87267	-2275.76840757	3.98191453228e+11	9.05052066024e+11	6.362515919e+11	4.52068790565e+11	1.10549330856e+12	8.56461460418e+11	3.52580380144e+11	4.21614104339e+11	9.39952554561e+11	6.54372246494e+11	5.5055023605e+11	4.44451843972e+11	5.50953037744e+11	1.35508532218e+12	1.29703744006e+12	6.58781741508e+11	1.73576506057e+12	1.36117408926e+12	3.56894846041e+11	5.46500436065e+11	1.85025549473e+12	1.0841025573e+12	7.4901938001e+11	6.57707141229e+11	0.000407955290235	0.000139413567921	0.000191349149356	0.00188818607937	3.67124617232e-05	0.00044590240133	0.00038968894328	0.000544259419376	3.69958886118e-05	8.9979159846e-05	0.00041180850641	0.000526912218901	-0.0072260450917395825	0.0	0.0	0.0	0.004091525302910737	0.0	0.0	0.0	0.0035777561209890452	180787841.42348626	-1845896.9081211253	-3752805.532022094	-1845901.224974149	-2701.9084637978162	-8543747.287027657	-3752796.2062996654	-8543747.141527684	-2282.9130403249032	0.00737975427255	181539539.028
332	n/a	n/a	1	1	8.0	8.0	0.5	0.9932	0.0	0.0	-5.59041745188e-20	1.00390218495	0.0	1.35525271561e-19	-6.2002811739e-19	1.00342820595	202873068.166	-1981794.5743	-1684064.25741	-2003161.37103	-3746.49812946	-7261272.77338	-1701404.18343	-7257858.01623	-1082.99972736	4.00432893992e+11	9.07435523812e+11	6.39303071545e+11	4.54569635812e+11	1.11313759718e+12	8.63226543458e+11	3.56878060743e+11	4.22867565818e+11	9.46594838625e+11	6.57367841217e+11	5.52675161136e+11	4.48556254905e+11	5.57974174304e+11	1.36148370361e+12	1.30789288067e+12	6.69570646233e+11	1.76049896728e+12	1.37665135849e+12	3.58771260722e+11	5.51967014288e+11	1.88164869465e+12	1.09696030566e+12	7.55980929995e+11	6.60644907519e+11	0.000434564821371	0.000139487590035	0.000201569397456	0.00191654743815	4.10155836282e-05	0.000509447758727	0.000390618846311	0.000546801752659	3.92592759035e-05	9.74290865165e-05	0.000411875381288	0.000536785116977	-0.006823225348125537	0.0	0.0	0.0	0.0038945911747748294	0.0	0.0	0.0	0.003422343047652672	201394076.7107803	-1988545.8981125904	-1689003.4946235397	-1988557.8626493048	-3759.2612192187776	-7282569.55498565	-1689000.554540684	-7282583.156912495	-1086.1760862976628	0.00699311218374	201841717.547
336	n/a	n/a	1	1	8.0	8.0	0.5	0.9936	-1.0037340425e-19	0.0	-2.08370105025e-19	1.00368988725	0.0	-8.47032947254e-20	5.62429876977e-19	1.00326829014	215879787.664	-2055435.04286	-113374.494177	-2076302.79945	-1805.99716452	-6590552.94105	-114482.493094	-6587783.60345	-2513.34412642	4.03264167905e+11	9.09999835391e+11	6.42994558043e+11	4.57711846058e+11	1.12105315266e+12	8.70429244116e+11	3.59677193439e+11	4.25046596742e+11	9.55661085073e+11	6.61352471242e+11	5.54352557505e+11	4.52817622486e+11	5.66851422021e+11	1.36964683714e+12	1.32400329931e+12	6.82994830332e+11	1.78743201182e+12	1.39686140201e+12	3.60605239199e+11	5.60262603098e+11	1.91774683295e+12	1.11334774295e+12	7.63018516833e+11	6.64591341225e+11	0.000464361506721	0.000139547358085	0.000213516721743	0.00196157708623	4.48724174421e-05	0.000564226225064	0.000391750804026	0.000548211972025	4.35317290242e-05	0.000108079734302	0.000411936899247	0.00054730264489	-0.006420567802922695	0.0	0.0	0.0	0.0036830963161010046	0.0	0.0	0.0	0.00326296088831703	214385470.12527275	-2061935.5563959987	-113685.27881009967	-2061930.6540884543	-1811.7088064688505	-6608619.108335476	-113690.04652381045	-6608618.110789561	-2520.2337600880765	0.00660018973333	214722782.932
340	n/a	n/a	1	1	8.0	8.0	0.5	0.994	1.55007029348e-19	0.0	-4.23516473627e-20	1.00347021588	0.0	1.15196480827e-19	8.06375365786e-19	1.00310687812	225153422.168	-2247415.48258	1434724.84873	-2268822.40783	-43.5558060773	-6025995.32916	1447877.57873	-6023808.64636	-1258.1718431	4.06934737146e+11	9.12626002865e+11	6.47188888768e+11	4.6102599035e+11	1.12929771271e+12	8.7743559061e+11	3.62881199271e+11	4.28373767331e+11	9.66962562965e+11	6.65813906055e+11	5.58010033029e+11	4.56700979597e+11	5.77504614826e+11	1.37880167112e+12	1.34301219827e+12	6.97916564659e+11	1.81606172034e+12	1.41784943125e+12	3.63539559947e+11	5.69622178477e+11	1.9566623128e+12	1.13088262213e+12	7.72192943374e+11	6.692274995e+11	0.00049294956527	0.000139680294103	0.000225018151524	0.00200713491819	4.86825022098e-05	0.000611890789163	0.000393252619781	0.000550712084508	4.97956895972e-05	0.000117797167674	0.000412004729908	0.000561314375233	-0.006018072325563021	0.0	0.0	0.0	0.003464208574626018	0.0	0.0	0.0	0.0031020617475170185	223679847.17450264	-2253978.53421393	1438393.6232948804	-2253973.5108748823	-43.683000628756226	-6041404.568367978	1438401.5682251716	-6041399.771581575	-1261.3891490944604	0.00620432907834	223973011.229
344	n/a	n/a	1	1	8.0	8.0	0.5	0.9944	3.76929661528e-20	0.0	3.04931861012e-20	1.00325542442	0.0	-1.15196480827e-19	6.67461962436e-19	1.00293553455	232259702.806	-2163609.05225	2617377.26937	-2182882.74315	1400.71330481	-5509575.84385	2639837.50725	-5507826.39709	1053.957966	4.10705370993e+11	9.16138643386e+11	6.51708416899e+11	4.64085896978e+11	1.13801088104e+12	8.84308290581e+11	3.65414815351e+11	4.31865961062e+11	9.78320777514e+11	6.70746405691e+11	5.61935978189e+11	4.6014590486e+11	5.88877023591e+11	1.39002366731e+12	1.36442878682e+12	7.12581559779e+11	1.84631352554e+12	1.43978143449e+12	3.67299829367e+11	5.79561739649e+11	1.99694821523e+12	1.15103928917e+12	7.84086518946e+11	6.74558375682e+11	0.00051999977368	0.000139856868775	0.000237222612155	0.00205088860032	5.23832966021e-05	0.000654140380055	0.000394838728625	0.000554729283627	5.6071126796e-05	0.000125753043872	0.000412082328829	0.000576900000138	-0.005615738785635745	0.0	0.0	0.0	0.0032501369980171974	0.0	0.0	0.0	0.0029312342821208376	230828447.46714002	-2169425.07356953	2623576.2710111383	-2169431.151924774	1404.4785776696472	-5522624.734469511	2623570.020982138	-5522632.04588151	1056.4541621874482	0.00580720244322	231100564.786
348	n/a	n/a	1	1	8.0	8.0	0.5	0.9948	-7.86417151966e-20	0.0	1.66018457662e-19	1.00304291665	0.0	-6.09863722023e-20	-1.02321580028e-18	1.00275819366	237749162.848	-1912243.25663	3885790.17105	-1928088.73503	-176.620796069	-5130656.29672	3916875.06984	-5129200.68371	2391.96514538	4.14135558415e+11	9.2074703799e+11	6.56959929402e+11	4.66928005214e+11	1.14748656555e+12	8.91265041669e+11	3.67924094672e+11	4.35451078378e+11	9.88908255241e+11	6.7648081961e+11	5.65933652773e+11	4.64437898809e+11	5.99472588322e+11	1.40421842387e+12	1.38857255291e+12	7.26724903823e+11	1.87898154726e+12	1.46249516056e+12	3.71739355362e+11	5.89659383534e+11	2.03687332461e+12	1.17249792835e+12	7.97684993572e+11	6.82279961977e+11	0.000546134540295	0.000139981800104	0.0002472917161	0.00209365644904	5.59610506462e-05	0.000694952537776	0.000396114968567	0.000558102457335	6.09974059916e-05	0.000132523978343	0.000412214431103	0.000592622988923	-0.005213567052887434	0.0	0.0	0.0	0.0030382963495503785	0.0	0.0	0.0	0.0027543968238711277	236375936.07597458	-1916951.5752229951	3894252.01663415	-1916952.1949973584	-177.05567116930885	-5141829.010484021	3894251.4036022266	-5141829.783518606	2397.1739803432697	0.00540909310317	236661981.127
352	n/a	n/a	1	1	8.0	8.0	0.5	0.9952	-9.6561755987e-20	0.0	5.08219768353e-21	1.0028308718	0.0	-1.49077798717e-19	5.82758667711e-19	1.00257777161	242060924.586	-1685701.38004	4999510.1853	-1698625.23213	1591.508229	-4622582.52722	5036571.63037	-4621414.8506	1889.86415853	4.17465372218e+11	9.25696389938e+11	6.62151320188e+11	4.69777639218e+11	1.15681820792e+12	8.98841759627e+11	3.70911350238e+11	4.39509920521e+11	9.99413661199e+11	6.82766058339e+11	5.69711690759e+11	4.68831301247e+11	6.09796073586e+11	1.42099485793e+12	1.41291700746e+12	7.40654793307e+11	1.91273979793e+12	1.4874688162e+12	3.77462599336e+11	6.00359129833e+11	2.07748891588e+12	1.19485336334e+12	8.10621645264e+11	6.91684938056e+11	0.00057037760142	0.000140078933159	0.000256331593506	0.00213562299121	5.98190815661e-05	0.000734330275073	0.000397078462649	0.000561031028623	6.44755781396e-05	0.000138725201679	0.000412408455986	0.000609100890678	-0.004811556997222082	0.0	0.0	0.0	0.0028268724284533694	0.0	0.0	0.0	0.0025744548554308363	240756998.9443391	-1689476.6875074182	5009442.489000854	-1689475.1348991701	1595.072580890878	-4631766.00556906	5009440.795824385	-4631765.0005151015	1893.6186672878885	0.00501026701018	241062852.541
356	n/a	n/a	1	1	8.0	8.0	0.5	0.9956	-1.91852962553e-19	0.0	1.69406589451e-19	1.00261890758	0.0	-1.0503208546e-19	-4.43845264361e-19	1.00239580345	245675524.234	-1664675.93825	5914701.13824	-1676408.53423	2919.08144461	-3951622.65661	5955075.05262	-3950726.87716	-1954.18362896	4.20904397881e+11	9.31156113105e+11	6.67209237659e+11	4.73096181224e+11	1.16569196599e+12	9.07115779611e+11	3.73689476097e+11	4.4392118001e+11	1.0100828899e+12	6.89169712755e+11	5.7331694e+11	4.73444158669e+11	6.20540160879e+11	1.44000180735e+12	1.43747191858e+12	7.54769369911e+11	1.94650664306e+12	1.51433093005e+12	3.83812990373e+11	6.11782022539e+11	2.11890697679e+12	1.21804472417e+12	8.23408674918e+11	7.01743590605e+11	0.000592098870504	0.000140165901533	0.000264988481967	0.0021766962274	6.41342391862e-05	0.000769939085134	0.000397802499073	0.000563629915707	6.71307574317e-05	0.000144466671722	0.000412614642782	0.00062585218668	-0.004409708488700073	0.0	0.0	0.0	0.0026154842172214144	0.0	0.0	0.0	0.0023929380885638254	244448153.61926574	-1668036.5951056331	5925322.964700676	-1668033.3630377578	2924.9745021376366	-3958719.118310358	5925324.086784425	-3958702.626108723	-1957.6930200338618	0.00461107024911	244776128.227
360	n/a	n/a	1	1	8.0	8.0	0.5	0.996	1.66441974135e-19	0.0	-5.25160427298e-20	1.0024067193	0.0	2.03287907341e-20	5.62429876977e-19	1.00221335125	248902886.021	-1620144.41725	6651909.7871	-1630574.71336	-207.850591572	-3230126.63829	6693405.24752	-3229503.30462	-788.938222482	4.24254789153e+11	9.37302467971e+11	6.72212709212e+11	4.76715679135e+11	1.1746265627e+12	9.15851307435e+11	3.76242873996e+11	4.48701350337e+11	1.02098690651e+12	6.95621906048e+11	5.77378740219e+11	4.78407693225e+11	6.31337226852e+11	1.45994974318e+12	1.46218304735e+12	7.68737949219e+11	1.98090988489e+12	1.54179649961e+12	3.90105489744e+11	6.23722282605e+11	2.1614257417e+12	1.2418613111e+12	8.369807657e+11	7.12376680202e+11	0.000611917606109	0.000140252715956	0.000273557606688	0.00221660537445	6.82585565753e-05	0.000803188272873	0.000399022897183	0.000566041625973	6.94718682523e-05	0.000149797452279	0.000412919082467	0.000641762943126	-0.004008021397538822	0.0	0.0	0.0	0.0024038277895450416	0.0	0.0	0.0	0.0022109053964789157	247756911.82904732	-1623058.622504398	6662589.30197591	-1623067.3816073118	-208.22445903692446	-3235312.545283445	6662588.129275371	-3235312.314853417	-790.2048478201127	0.00421173175037	248105239.228
364	n/a	n/a	1	1	8.0	8.0	0.5	0.9964	2.71897576069e-19	0.0	7.28448334639e-20	1.0021960091	0.0	-5.08219768353e-20	3.38813178902e-19	1.00202863717	251705742.065	-1371982.73151	7267033.77495	-1379959.8878	-0.687435230444	-2666752.41973	7308085.98444	-2666301.18493	-278.869138658	4.27844138331e+11	9.43917215914e+11	6.77368781922e+11	4.80331041921e+11	1.18358455068e+12	9.24943288827e+11	3.79059144056e+11	4.53442099388e+11	1.03177003102e+12	7.02555533999e+11	5.81653136372e+11	4.8356143179e+11	6.42775448311e+11	1.4810048653e+12	1.48752257176e+12	7.82310785923e+11	2.0158142396e+12	1.56994610943e+12	3.97007811213e+11	6.35669422863e+11	2.20360649404e+12	1.26676973051e+12	8.51238589194e+11	7.23513712551e+11	0.00063030255994	0.000140341433444	0.00028224630016	0.00225532112905	7.21286144896e-05	0.000835584718596	0.000401013582645	0.000568015685627	7.19531565987e-05	0.000154743270971	0.000413836853982	0.000656770262141	-0.003606495594111744	0.0	0.0	0.0	0.00219360139626466	0.0	0.0	0.0	0.002026582264252406	250645735.88867253	-1374152.0585389514	7277308.581704333	-1374148.474869363	-0.6885221769426284	-2670522.921783923	7277309.506251282	-2670517.039178711	-279.26342972615834	0.00381227801967	251016518.713
368	n/a	n/a	1	1	8.0	8.0	0.5	0.9968	-4.19281308891e-20	0.0	4.91279109407e-20	1.00198552231	0.0	0.0	7.72494047896e-19	1.00184318485	254194180.806	-960556.949031	7727665.98721	-965549.743338	2256.83247646	-2218002.17045	7766763.1722	-2217682.15616	2516.18058587	4.31695855119e+11	9.5088884564e+11	6.82886493997e+11	4.8392936485e+11	1.19248149027e+12	9.3401920567e+11	3.8261255413e+11	4.5809064791e+11	1.04249808245e+12	7.09937670883e+11	5.8594194544e+11	4.88858317907e+11	6.54893870475e+11	1.50340612944e+12	1.51350787107e+12	7.95807237066e+11	2.05105774376e+12	1.59877524075e+12	4.03962746581e+11	6.47519943321e+11	2.24566637954e+12	1.29252990292e+12	8.65686992916e+11	7.35181789193e+11	0.000647220644791	0.000140448668051	0.000290931593015	0.00229256097522	7.58069419643e-05	0.000866693034849	0.000402789624258	0.000569561698033	7.5579075474e-05	0.000159399153346	0.000415030429005	0.000671172191465	-0.0032051309489483358	0.0	0.0	0.0	0.0019835537658731226	0.0	0.0	0.0	0.0018414882692257984	253223734.56139073	-961867.6989771734	7737111.695814843	-961863.5294387097	2259.912088814089	-2220713.2868752778	7737111.721764226	-2220708.3450494236	2519.256172813149	0.00341275376617	253610347.72
372	n/a	n/a	1	1	8.0	8.0	0.5	0.9972	-4.36221967836e-20	0.0	-6.26804380968e-20	1.0017730426	0.0	2.71050543121e-20	-1.69406589451e-19	1.00165930345	256419250.366	-450037.304192	8087978.51604	-452103.475989	2268.97662775	-1815690.23878	8124153.28602	-1815483.05224	-615.320683741	4.35612509919e+11	9.58279541753e+11	6.88529347719e+11	4.87766572014e+11	1.20144909877e+12	9.43013042378e+11	3.8616233746e+11	4.62851167017e+11	1.05341762705e+12	7.17466859846e+11	5.90473619396e+11	4.94224272533e+11	6.67307443076e+11	1.52705513886e+12	1.53969098938e+12	8.09308833857e+11	2.08686422591e+12	1.62837403319e+12	4.10979668933e+11	6.5973505139e+11	2.28827573278e+12	1.31880942838e+12	8.80364905977e+11	7.47748834113e+11	0.000663323251146	0.00014059518435	0.000299319353276	0.00232804592463	7.92609127964e-05	0.000895978743277	0.000404044366397	0.000571040065367	7.87914760989e-05	0.000163860243818	0.000416360338856	0.000685058949582	-0.0028039273327342593	0.0	0.0	0.0	0.0017714726154621073	0.0	0.0	0.0	0.0016579283269843698	255541392.07152346	-450553.3421281585	8096333.299837899	-450555.687413095	2271.578363217859	-1817565.8247943392	8096340.025753653	-1817564.7866177552	-615.9563025509204	0.00301313173808	255945602.853
376	n/a	n/a	1	1	8.0	8.0	0.5	0.9976	-2.24463731022e-20	0.0	3.55753837847e-20	1.00155791744	0.0	8.13151629364e-20	-6.36968776335e-19	1.00147767082	258378599.394	95011.1744646	8351413.68969	95387.3809461	1025.87730504	-1436555.8281	8383871.23126	-1436432.91632	-112.082360208	4.39446587789e+11	9.66130897369e+11	6.94246777798e+11	4.91966363347e+11	1.21069449206e+12	9.51988606449e+11	3.90099191932e+11	4.67556856225e+11	1.06418871207e+12	7.25076090337e+11	5.95412800762e+11	4.99973829903e+11	6.79661859534e+11	1.55169664938e+12	1.56611246769e+12	8.22977838588e+11	2.12328016242e+12	1.65892310821e+12	4.18897239311e+11	6.72177376236e+11	2.33082379816e+12	1.34537811773e+12	8.95479245453e+11	7.6135148384e+11	0.000678993434775	0.000140783392644	0.000307541750888	0.00236156833188	8.24852121197e-05	0.000923266424305	0.000405204058917	0.000572510165701	8.12495629334e-05	0.000168144989052	0.000417722069452	0.000698388255294	-0.002402884616310315	0.0	0.0	0.0	0.0015567051455655037	0.0	0.0	0.0	0.0014765801387872466	257596050.83718488	95099.22451520353	8358483.475237774	95098.48218485269	1026.8280200388492	-1437771.9265965468	8358479.088304144	-1437764.1070108137	-112.1772421381484	0.00261342762947	258014168.386
380	n/a	n/a	1	1	8.0	8.0	0.5	0.998	-2.79520872594e-20	0.0	-5.42101086243e-20	1.00134157921	0.0	-6.09863722023e-20	1.82959116607e-19	1.00129686495	260078332.98	676030.459454	8587572.02547	678284.410496	-673.940036635	-1083663.21945	8615934.51992	-1083617.31321	-691.410593003	4.43254581549e+11	9.74684959653e+11	6.99979266926e+11	4.96106370884e+11	1.22023133704e+12	9.60680764954e+11	3.94552566929e+11	4.72353824386e+11	1.07465953598e+12	7.32694156901e+11	6.00742505243e+11	5.0616609414e+11	6.92193053864e+11	1.5778104449e+12	1.59284549964e+12	8.36881776102e+11	2.16032978031e+12	1.68968242782e+12	4.27702648954e+11	6.84982547473e+11	2.37289127196e+12	1.37183471755e+12	9.11102850172e+11	7.75935638576e+11	0.000694453367368	0.000141014104087	0.000315718125366	0.00239366255034	8.5509280978e-05	0.0009488046098	0.000406348931154	0.000574046397736	8.33867298839e-05	0.000172287259255	0.000419180615507	0.000710955816562	-0.0020020026706730793	0.0	0.0	0.0	0.0013406800966763032	0.0	0.0	0.0	0.0012960247469921988	259393486.4455522	676507.890542185	8593253.058997076	676498.3304232172	-674.4159914097627	-1084380.107420604	8593246.767236467	-1084382.5932144541	-691.8679896627523	0.00221372019867	259830267.033
384	n/a	n/a	1	1	8.0	8.0	0.5	0.9984	1.43995601033e-20	0.0	-5.08219768353e-21	1.00112400067	0.0	6.77626357803e-20	6.77626357803e-21	1.00111701778	261552698.984	1231209.89899	8745580.32221	1234569.62472	2219.47998301	-763228.199112	8769385.1229	-763221.338766	-326.634293308	4.47214618388e+11	9.83624828996e+11	7.05854341317e+11	5.00196656571e+11	1.23001540569e+12	9.69270487891e+11	3.99631987641e+11	4.77479855105e+11	1.08485408516e+12	7.39769581095e+11	6.06418782855e+11	5.12787641664e+11	7.05267365395e+11	1.60507118591e+12	1.62023604376e+12	8.50638339355e+11	2.19802514268e+12	1.72023313156e+12	4.3770884102e+11	6.98266449989e+11	2.41482565748e+12	1.39764867063e+12	9.27292364075e+11	7.90939268481e+11	0.000709969243572	0.000141295875003	0.000323404058832	0.00242465343015	8.83227843913e-05	0.000973590147725	0.000407435218767	0.000575702194052	8.52671532728e-05	0.000176215074688	0.000420742585995	0.000722959408428	-0.0016012813669738792	0.0	0.0	0.0	0.0011233694541941488	0.0	0.0	0.0	0.0011163943798292845	260967538.26365733	1231807.0414100585	8749760.938133664	1231807.574648559	2220.556440931118	-763593.0421349943	8749765.750836888	-763591.5045985237	-326.7904330354397	0.00181411332573	261418320.254
388	n/a	n/a	1	1	8.0	8.0	0.5	0.9988	-6.35274710441e-20	0.0	1.94817577868e-20	1.00090560175	0.0	-1.18584612616e-20	2.84603070277e-19	1.0009378946	262889946.501	1663411.63081	8800409.39698	1666913.35975	1395.7789261	-476643.282886	8819234.51303	-476655.745663	290.322725695	4.51296588184e+11	9.92831931445e+11	7.11778681146e+11	5.04318142881e+11	1.23970116767e+12	9.78110090548e+11	4.04912280443e+11	4.82784067723e+11	1.09474852842e+12	7.464538859e+11	6.12084285895e+11	5.19858677699e+11	7.18884165123e+11	1.63355018714e+12	1.6479192153e+12	8.64174984812e+11	2.23563541062e+12	1.75112359691e+12	4.486020006e+11	7.11869737437e+11	2.45656368611e+12	1.42304899028e+12	9.4364927673e+11	8.06349416554e+11	0.000725397101409	0.000141648258375	0.000330783269587	0.00245462288836	9.09893517743e-05	0.000998533318935	0.000408387109363	0.000577493554395	8.69319512693e-05	0.000179966413382	0.00042220584299	0.000734773005148	-0.001200720576518877	0.0	0.0	0.0	0.0009051919401326538	0.0	0.0	0.0	0.0009374550516715558	262405979.15932387	1663849.6073955605	8803010.554308036	1663844.6550001227	1396.1464349456326	-476784.1654418233	8802998.740077484	-476781.24920770683	290.4085370534686	0.00141481867336	262864834.35
392	n/a	n/a	1	1	8.0	8.0	0.5	0.9992	3.21872519957e-20	0.0	-1.69406589451e-21	1.00068726376	0.0	-6.09863722023e-20	3.04931861012e-20	1.00075874801	264141364.796	1988439.83167	8824260.22896	1991394.96462	3190.99570462	-210120.796986	8838017.69506	-210140.76137	-527.08394342	4.5541935722e+11	1.00231112812e+12	7.17792744591e+11	5.08530454187e+11	1.24927461481e+12	9.87057737637e+11	4.10103466762e+11	4.88145302563e+11	1.10448117282e+12	7.53104705103e+11	6.17768323118e+11	5.27130088051e+11	7.32936287811e+11	1.66285537129e+12	1.67583681469e+12	8.77733827983e+11	2.27325781424e+12	1.78224914567e+12	4.59864642672e+11	7.2566923166e+11	2.49800383888e+12	1.44823276054e+12	9.60317089068e+11	8.22211406316e+11	0.000740716387346	0.000142077448166	0.000338187394353	0.00248372284861	9.34815648699e-05	0.00102376900696	0.000409489288848	0.0005793703516	8.84715541348e-05	0.000183571621488	0.000423583762722	0.000746400847134	-0.0008003201707691552	0.0	0.0	0.0	0.0006870277024119543	0.0	0.0	0.0	0.0007584603062494266	263759827.440865	1988523.069234104	8825260.007815404	1988518.5065218257	3191.1292820636268	-210144.60343826417	8825251.67524855	-210149.55801791302	-527.1436614437193	0.00101621332934	264223758.363
