5	header
postResults v2.0.1	Myself_tensionX.spectralOut --cr f,p --co edge_density --co dipole_density --co twin_fraction
addStrainTensors v2.0.1	Myself_tensionX.txt --left --logarithmic
addCauchy v2.0.1	Myself_tensionX.txt
addMises v2.0.1	-e ln(V) -s Cauchy Myself_tensionX.txt
inc	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_edge_density	2_edge_density	3_edge_density	4_edge_density	5_edge_density	6_edge_density	7_edge_density	8_edge_density	9_edge_density	10_edge_density	11_edge_density	12_edge_density	1_dipole_density	2_dipole_density	3_dipole_density	4_dipole_density	5_dipole_density	6_dipole_density	7_dipole_density	8_dipole_density	9_dipole_density	10_dipole_density	11_dipole_density	12_dipole_density	1_twin_fraction	2_twin_fraction	3_twin_fraction	4_twin_fraction	5_twin_fraction	6_twin_fraction	7_twin_fraction	8_twin_fraction	9_twin_fraction	10_twin_fraction	11_twin_fraction	12_twin_fraction	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(ln(V))	Mises(Cauchy)
69	n/a	n/a	1	1	8.0	8.0	0.5	1.0345	-9.21571846613e-19	0.0	-1.35525271561e-19	0.982192356637	0.0	1.35525271561e-20	5.42101086243e-19	0.98483147472	263569799.176	5417982.42426	9235181.10896	5144025.98529	-10988.0032449	4364039.8456	8791863.10149	4375777.22939	-16893.0904014	5.11953135405e+11	1.11446624942e+12	7.54540025475e+11	5.07981190821e+11	1.29834897898e+12	1.02483957466e+12	4.38959408904e+11	5.93561638693e+11	1.12971005084e+12	8.85216845312e+11	6.77923374082e+11	5.99619867874e+11	7.80581485868e+11	1.91794532498e+12	1.73461424923e+12	8.41737821638e+11	2.35312520112e+12	1.88583407e+12	5.90681680512e+11	8.47297554016e+11	2.41378679809e+12	1.54787532226e+12	1.10496215801e+12	1.06363377343e+12	0.000848254314475	6.50605134636e-05	0.000576913398786	0.00166493698487	0.000115272516057	0.00103482985174	0.000125808886741	0.000108962101972	5.49875120759e-05	0.000122370038095	5.61948256642e-05	0.000628864889961	0.033918218203460644	0.0	0.0	0.0	-0.017968107287744457	0.0	0.0	0.0	-0.015284744102717551	272481596.7070186	5317961.3530782	9089047.467930416	5317955.313378881	-10785.154330185384	4294985.105393878	9089132.758809853	4294996.2501500575	-16625.781208491648	0.0337320247133	273206345.621
70	n/a	n/a	1	1	8.0	8.0	0.5	1.035	6.23416249179e-19	0.0	-7.5894152074e-19	0.981937375334	0.0	1.08420217249e-19	-1.05709711817e-18	0.984613706797	264400181.831	5437426.84369	9306789.86949	5158732.11768	-2237.52622478	4375223.22416	8853722.357	4387236.74629	-10546.2482491	5.18958694103e+11	1.12874692719e+12	7.62927706238e+11	5.13184682586e+11	1.31206440323e+12	1.0361732176e+12	4.44715030815e+11	6.02195314819e+11	1.14204937092e+12	8.95963016441e+11	6.85657394316e+11	6.07214650585e+11	7.97685920438e+11	1.95822480263e+12	1.76924479847e+12	8.59682885239e+11	2.40007829332e+12	1.92422173447e+12	6.03817745926e+11	8.66802450256e+11	2.46177299481e+12	1.58086106891e+12	1.12805186359e+12	1.08813804417e+12	0.000861598552893	6.70335706779e-05	0.000591562857388	0.00169053903757	0.000118040354941	0.00105364893832	0.000128628242204	0.000110968430972	5.57553360685e-05	0.000123460367058	5.75539393658e-05	0.000638928904421	0.03440142671733232	0.0	0.0	0.0	-0.018227745233529033	0.0	0.0	0.0	-0.015505890571713999	273471505.41889095	5335648.356014418	9157475.550510567	5335723.404216379	-2195.6439076768625	4305028.937487634	9157485.311705636	4305115.858239743	-10377.048568309456	0.0342149368032	274194621.681
71	n/a	n/a	1	1	8.0	8.0	0.5	1.0355	4.40457132572e-19	0.0	-5.75982404133e-19	0.981682457902	0.0	1.76182853029e-19	-9.21571846613e-19	0.984396191004	265221734.409	5457388.38913	9384371.64716	5173697.59609	-1555.01900586	4385442.12169	8921150.77859	4397589.85671	506.666101282	5.25958735302e+11	1.14299652739e+12	7.71301688935e+11	5.18357730414e+11	1.32573588084e+12	1.04749903278e+12	4.5045301946e+11	6.1081232453e+11	1.15433927716e+12	9.06684703323e+11	6.93377786474e+11	6.14785708061e+11	8.14890365864e+11	1.99874947487e+12	1.80400650665e+12	8.77711410955e+11	2.447218148e+12	1.96280107159e+12	6.17051931622e+11	8.8643493787e+11	2.50994408647e+12	1.61403931954e+12	1.15125452385e+12	1.11282143132e+12	0.000874922701033	6.90259555573e-05	0.000606256119575	0.00171605485779	0.000120818529796	0.00107247068062	0.000131497209671	0.000112970691296	5.6521271454e-05	0.00012453425267	5.89135397465e-05	0.000648941671064	0.03488440185350188	0.0	0.0	0.0	-0.018487385545893003	0.0	0.0	0.0	-0.0157268298307068	274453109.5688761	5353833.1783657465	9231750.63631242	5353774.630800905	-1525.5121594689726	4314120.286324663	9231662.62211782	4314144.568965152	498.42602986887704	0.034697630821	275176832.834
72	n/a	n/a	1	1	8.0	8.0	0.5	1.036	2.71050543121e-19	0.0	5.69206140555e-19	0.981427611151	0.0	-5.28548559087e-19	4.06575814682e-20	0.984178833233	266028759.612	5471720.50444	9465634.98942	5183462.29976	-8887.46505466	4393725.59539	8992225.27074	4405987.26003	-14200.6196132	5.32986008046e+11	1.15725507363e+12	7.79643300507e+11	5.23499149436e+11	1.33935585126e+12	1.05882278621e+12	4.56194420213e+11	6.19390604387e+11	1.16660422142e+12	9.17384885797e+11	7.01079544999e+11	6.22335141068e+11	8.32196250435e+11	2.03952402731e+12	1.83887806361e+12	8.95828210625e+11	2.49449170485e+12	2.00154833018e+12	6.30403576098e+11	9.06158637448e+11	2.55836702538e+12	1.64738303749e+12	1.17454704736e+12	1.13765494858e+12	0.00088828717387	7.10660497412e-05	0.000621114532335	0.00174153299886	0.000123616770996	0.00109132811803	0.000134439414144	0.000114971802666	5.72856994508e-05	0.00012559210353	6.0274120582e-05	0.000658898924775	0.035367143837291344	0.0	0.0	0.0	-0.018747021270296784	0.0	0.0	0.0	-0.015947657352347502	275420521.9497761	5366487.593666646	9309615.101959074	5366456.973257597	-8716.540056510066	4321304.825553306	9309682.837183977	4321250.683330396	-13966.5540617179	0.0351801336766	276161433.84
73	n/a	n/a	1	1	8.0	8.0	0.5	1.0365	4.60785923306e-19	0.0	2.16840434497e-19	0.98117276576	0.0	-2.71050543121e-20	7.18283939272e-19	0.983961934865	266844383.952	5485373.4328	9546135.12779	5192605.50169	949.985242939	4402519.49425	9062248.60582	4415133.68344	-6495.11031473	5.40020843776e+11	1.17150982107e+12	7.87950658619e+11	5.28613973493e+11	1.35290849415e+12	1.07015493521e+12	4.6193481094e+11	6.2793967004e+11	1.17882188549e+12	9.2804168674e+11	7.08774905226e+11	6.29859800345e+11	8.49560359182e+11	2.08054221047e+12	1.87385009741e+12	9.140670078e+11	2.54187787832e+12	2.0405126479e+12	6.43871389869e+11	9.25993221908e+11	2.60698413127e+12	1.68085808574e+12	1.19792367534e+12	1.16262719373e+12	0.000901762899449	7.31582797271e-05	0.000636176802233	0.00176691925051	0.000126418071514	0.00111020383063	0.000137441086967	0.000116962217007	5.8048503687e-05	0.000126632432362	6.16342869957e-05	0.000668779740823	0.0358496528936972	0.0	0.0	0.0	-0.01900672303682108	0.0	0.0	0.0	-0.016168066758416682	276397610.462991	5378468.067600876	9386696.717571417	5378504.62313745	931.4708207990426	4328989.138800062	9386683.815390998	4329086.400677307	-6386.629757005627	0.035662377024	277136217.09
74	n/a	n/a	1	1	8.0	8.0	0.5	1.037	-8.23316024731e-19	0.0	1.62630325873e-19	0.980917822227	0.0	2.57498015965e-19	1.51788304148e-18	0.983745391903	267644204.732	5497701.69617	9632392.87058	5200375.94155	-2639.7373965	4411416.47331	9137788.49447	4424132.09339	-6631.99057219	5.47073213362e+11	1.18574568527e+12	7.96235426385e+11	5.33710265067e+11	1.366406661e+12	1.08147953874e+12	4.67693317378e+11	6.36447599275e+11	1.19101862782e+12	9.38668369161e+11	7.16470897036e+11	6.37368700285e+11	8.67017899828e+11	2.12178199254e+12	1.90893975017e+12	9.32416667734e+11	2.58938983894e+12	2.0796408428e+12	6.57451064692e+11	9.45914377672e+11	2.65584669198e+12	1.71449289647e+12	1.22139442992e+12	1.18773985036e+12	0.00091536411826	7.52849197746e-05	0.000651397595484	0.00179223530619	0.000129222656889	0.00112913091864	0.000140464688961	0.000118947267252	5.88098466478e-05	0.000127655771431	6.29945978854e-05	0.000678597008908	0.036331929247390204	0.0	0.0	0.0	-0.01926659231706251	0.0	0.0	0.0	-0.016388163476996915	277359156.4415003	5389142.954603572	9469407.496402735	5389139.233450879	-2587.612602237423	4336772.885344419	9469472.022025902	4336772.27666574	-6519.773651693537	0.036144429814	278106436.268
75	n/a	n/a	1	1	8.0	8.0	0.5	1.0375	-1.35525271561e-20	0.0	6.77626357803e-19	0.980662797725	0.0	2.98155597434e-19	8.40256683676e-19	0.983529205476	268429408.899	5510433.29265	9720834.7988	5208518.43004	-10321.4249397	4420296.09661	9215186.45661	4433303.43534	-15690.317562	5.54139136816e+11	1.1999624972e+12	8.04487266743e+11	5.38795386011e+11	1.37984617791e+12	1.09279560548e+12	4.73499450191e+11	6.44925999786e+11	1.20318069051e+12	9.49250125429e+11	7.2417227886e+11	6.44867687516e+11	8.84539760025e+11	2.16322732069e+12	1.94415355064e+12	9.50908882575e+11	2.63700233456e+12	2.1189623417e+12	6.71151442178e+11	9.65947306994e+11	2.70491175724e+12	1.74825889519e+12	1.24493570545e+12	1.21296999034e+12	0.000929080761288	7.74800593336e-05	0.000666863364766	0.00181745244879	0.000132033065656	0.00114813409642	0.000143508463332	0.00012092067217	5.95700769583e-05	0.000128659945605	6.4353007665e-05	0.000688326979303	0.0368139731227164	0.0	0.0	0.0	-0.019526611712485886	0.0	0.0	0.0	-0.01660794614298397	278306361.8931021	5400206.699905121	9554231.429886457	5400167.668152267	-10114.962862590262	4344537.5597627815	9554262.431322109	4344622.943928645	-15421.404467676524	0.0366262855408	279068990.195
76	n/a	n/a	1	1	8.0	8.0	0.5	1.038	-7.18283939272e-19	0.0	-6.77626357803e-20	0.980407645788	0.0	1.35525271561e-19	-1.62630325873e-18	0.983313613151	269224529.287	5521991.62946	9813809.72304	5215532.6964	364.013203396	4430935.21412	9296936.12444	4444006.68883	-3285.28719501	5.61226054776e+11	1.21415108182e+12	8.12699374458e+11	5.43884990673e+11	1.39322560122e+12	1.10409525998e+12	4.79374594955e+11	6.53350524469e+11	1.21533207402e+12	9.5978171578e+11	7.31890351063e+11	6.52364905323e+11	9.02150886601e+11	2.20484662559e+12	1.97950263439e+12	9.69581266348e+11	2.68468302711e+12	2.15841541893e+12	6.84985026009e+11	9.86052917655e+11	2.75421946484e+12	1.78213990313e+12	1.26853725838e+12	1.23827542327e+12	0.00094288473658	7.97226657261e-05	0.000682613983902	0.00184256082318	0.000134845238876	0.00116725669743	0.000146584027355	0.00012287791273	6.0329146255e-05	0.000129642307258	6.57095042461e-05	0.00069795731427	0.03729578474369693	0.0	0.0	0.0	-0.019786828717218378	0.0	0.0	0.0	-0.016827172940185983	279264598.60019994	5410113.032267295	9643475.69712644	5410033.21206919	356.6380950495297	4354029.399264907	9643642.582937565	4353968.661316742	-3228.265894414117	0.0371078873625	280023554.87
77	n/a	n/a	1	1	8.0	8.0	0.5	1.0385	2.10064170919e-19	0.0	1.21972744405e-19	0.980152644661	0.0	-5.42101086243e-20	1.81603863891e-18	0.983098203459	270016996.053	5534715.43886	9907536.95478	5223799.72707	11896.6294702	4442057.64375	9379034.50978	4455509.69056	6810.6724287	5.68309265679e+11	1.22830419848e+12	8.20897479922e+11	5.48960804535e+11	1.40658164076e+12	1.11537795838e+12	4.85250457554e+11	6.61751220744e+11	1.22744402909e+12	9.70282313717e+11	7.3961895e+11	6.59863230901e+11	9.19846272495e+11	2.24665147948e+12	2.01497208522e+12	9.88350998386e+11	2.7325227703e+12	2.19804073904e+12	6.98914558609e+11	1.00628353741e+12	2.80367240701e+12	1.8161908812e+12	1.2922367034e+12	1.26372342824e+12	0.000956728583649	8.19979367131e-05	0.000698490877337	0.00186757319652	0.000137662929377	0.00118643418858	0.000149664890337	0.000124829750777	6.10860920811e-05	0.000130605974133	6.70635280166e-05	0.000707526472128	0.03777736433402992	0.0	0.0	0.0	-0.020046959588663125	0.0	0.0	0.0	-0.01704626203540156	280220873.7392694	5421155.861603646	9733420.45391196	5421205.869097175	11652.5381111527	4363992.274212243	9733465.980213476	4364092.922613968	6690.980677131869	0.0375892615612	280977080.747
78	n/a	n/a	1	1	8.0	8.0	0.5	1.039	1.00966327313e-18	0.0	5.96311194867e-19	0.979897372641	0.0	-1.62630325873e-19	0.0	0.98288319636	270777423.469	5545866.54534	10004676.4751	5230353.50279	-9788.20617588	4454088.40375	9464389.29415	4467668.44907	-5329.8152472	5.75428330331e+11	1.2424266024e+12	8.29070386824e+11	5.54057310794e+11	1.41990054035e+12	1.12664961983e+12	4.9116041386e+11	6.70093105172e+11	1.2395601111e+12	9.80745043622e+11	7.47384997093e+11	6.67371478027e+11	9.37655495242e+11	2.28858813778e+12	2.05060861363e+12	1.00731555127e+12	2.78042924016e+12	2.23779736797e+12	7.1296394345e+11	1.02659032176e+12	2.85333096841e+12	1.85036181336e+12	1.31599601332e+12	1.28925264248e+12	0.000970611791135	8.43604687601e-05	0.000714627821705	0.00189249412325	0.000140514085299	0.00120578274366	0.000152799617947	0.000126763276744	6.183929277e-05	0.000131550855222	6.84156521161e-05	0.000717008547842	0.03825871211709027	0.0	0.0	0.0	-0.020307434596127452	0.0	0.0	0.0	-0.01726498953697124	281144730.5104839	5430651.786542732	9826682.143846288	5430609.048485939	-9584.857284522423	4374845.212953821	9826754.178620584	4374853.13544182	-5234.991901038603	0.0380704944314	281925721.443
79	n/a	n/a	1	1	8.0	8.0	0.5	1.0395	2.03287907341e-19	0.0	2.23616698075e-19	0.979642484748	0.0	-2.71050543121e-19	1.3891340335e-18	0.982668359015	271562598.464	5554736.0516	10101819.8238	5234892.73603	9942.09571157	4465703.88048	9549603.55898	4479615.07105	4357.84915369	5.82541645947e+11	1.25651161509e+12	8.37235484696e+11	5.59140794999e+11	1.43321193208e+12	1.13789593965e+12	4.97047956182e+11	6.78411486968e+11	1.25163875671e+12	9.9117493221e+11	7.55147566437e+11	6.74874321441e+11	9.55557588542e+11	2.33068913549e+12	2.08636025313e+12	1.02637244248e+12	2.82849527676e+12	2.27769479699e+12	7.27100950267e+11	1.047021629e+12	2.90313068652e+12	1.88469425786e+12	1.33985257918e+12	1.31491470329e+12	0.000984482965075	8.67432557011e-05	0.000730888557457	0.00191731704153	0.000143369547428	0.0012251683817	0.00015595037419	0.000128689583876	6.25906703583e-05	0.000132476745852	6.97644906533e-05	0.000726432373083	0.03873982831593065	0.0	0.0	0.0	-0.020567585359049286	0.0	0.0	0.0	-0.01748359214270576	282094989.2535904	5437909.317297003	9919905.005912237	5437924.877971908	9732.994403547274	4385284.933960659	9919979.145079624	4385400.189402381	4279.372468399289	0.0385514183023	282869674.024
80	n/a	n/a	1	1	8.0	8.0	0.5	1.04	-7.45388993584e-20	0.0	-5.01443504775e-19	0.979387541692	0.0	-2.71050543121e-19	-2.14129929066e-18	0.982453697449	272318535.846	5560080.72827	10201923.7185	5236038.12043	-5628.36541705	4477382.22938	9637539.07055	4491415.40738	-13037.4048542	5.89679989486e+11	1.27055932787e+12	8.45402405702e+11	5.64229938535e+11	1.44652555237e+12	1.14913025415e+12	5.02928642223e+11	6.86687368067e+11	1.26370722774e+12	1.0015765062e+12	7.62916275058e+11	6.82378917922e+11	9.73584621591e+11	2.37291820459e+12	2.12226166734e+12	1.04556960829e+12	2.87668908565e+12	2.31771473544e+12	7.41335863578e+11	1.06755562324e+12	2.95310551246e+12	1.91916775135e+12	1.36378594351e+12	1.34068680275e+12	0.000998334355855	8.91822362878e-05	0.000747307909612	0.00194207677686	0.000146255022617	0.0012446591218	0.000159136803674	0.000130606107214	6.33386927847e-05	0.000133382750247	7.11115991063e-05	0.000735796570101	0.03922071315328133	0.0	0.0	0.0	-0.020827860141975855	0.0	0.0	0.0	-0.017702063627617535	283015705.4933883	5441713.419545568	10015996.344074545	5441719.264684193	-5508.544410936453	4395783.116783401	10016119.214206867	4395798.674437269	-12799.801582430062	0.0390321926252	283814800.94
84	n/a	n/a	1	1	8.0	8.0	0.5	1.042	-1.35525271561e-20	0.0	2.71050543121e-19	0.978368756288	0.0	5.69206140555e-19	2.71050543121e-20	0.981597780594	275336161.866	5549676.51314	10616863.8945	5210841.35634	-12094.7046119	4520895.29791	10001539.33	4535824.0167	-8057.37108457	6.18409967659e+11	1.32637928154e+12	8.78317079454e+11	5.8459326503e+11	1.50001867388e+12	1.19399682593e+12	5.26319930459e+11	7.19420505226e+11	1.3117322265e+12	1.04300827353e+12	7.93936669118e+11	7.12441163293e+11	1.04696783945e+12	2.54304984477e+12	2.26717856796e+12	1.12360709204e+12	3.07076412422e+12	2.47902163354e+12	7.99133368789e+11	1.15075478087e+12	3.15455117828e+12	2.05835606632e+12	1.46010584495e+12	1.44487445189e+12	0.00105352543811	9.94580443095e-05	0.000814404127432	0.00204050729291	0.000158027169698	0.0013235041027	0.000172413566297	0.000138167251448	6.62987867525e-05	0.000136805251729	7.64643367487e-05	0.000772706061689	0.04114194333117521	0.0	0.0	0.0	-0.021868628594119574	0.0	0.0	0.0	-0.01857364659654864	286699615.88605106	5425832.497448697	10414201.001405075	5425899.036222121	-11824.804774640776	4434596.958818705	10414314.867858695	4434604.664659	-7903.565765884098	0.0409529289717	287532630.131
88	n/a	n/a	1	1	8.0	8.0	0.5	1.044	2.16840434497e-19	0.0	-6.97955148538e-19	0.977350123977	0.0	1.46367293286e-18	1.87024874754e-18	0.980747153101	278301013.699	5502988.81466	11056708.2179	5151684.12192	13944.3537378	4568420.02276	10386968.0727	4584385.38097	16026.5235126	6.47455654851e+11	1.38185710527e+12	9.11989806368e+11	6.0480194207e+11	1.55406571503e+12	1.23871776928e+12	5.49442569099e+11	7.51542260145e+11	1.35955598142e+12	1.08490980265e+12	8.2459185806e+11	7.42486355925e+11	1.12263065052e+12	2.71520038416e+12	2.41360381518e+12	1.20327201917e+12	3.26724809003e+12	2.64231524054e+12	8.58131089238e+11	1.23537240955e+12	3.35915867441e+12	2.19968512155e+12	1.55693370973e+12	1.55061616157e+12	0.00110791804552	0.000110623151502	0.000883164347357	0.00213826599234	0.000170115920861	0.00140311889131	0.000186128015567	0.00014555213621	6.9198222241e-05	0.000139950458668	8.17435664258e-05	0.000808885364266	0.04305948946044701	0.0	0.0	0.0	-0.022910324732958582	0.0	0.0	0.0	-0.019440596674154376	290340459.4249727	5374537.225360504	10836154.233773334	5374548.64030186	13618.862543886778	4477291.341661898	10836313.68127883	4477375.970633164	15706.834004407956	0.0428701298869	291184025.567
92	n/a	n/a	1	1	8.0	8.0	0.5	1.046	-1.07742590891e-18	0.0	-1.61275073157e-18	0.976330870227	0.0	-8.94466792301e-19	-8.13151629364e-19	0.979902107323	281157309.18	5410929.52847	11490074.603	5050376.3263	-193.186166888	4608670.56293	10764135.0891	4625485.67787	-2305.85878355	6.76606618616e+11	1.43763308417e+12	9.46139300709e+11	6.24687979336e+11	1.6084457833e+12	1.28295776922e+12	5.72414592308e+11	7.83025923254e+11	1.40741640556e+12	1.12797200976e+12	8.54788475804e+11	7.72514004956e+11	1.20009140653e+12	2.88993262317e+12	2.56119806443e+12	1.28438244286e+12	3.46641533556e+12	2.80723344113e+12	9.18207585338e+11	1.3208835122e+12	3.56703656598e+12	2.3436277016e+12	1.6542681516e+12	1.65826108661e+12	0.00116148635047	0.000122602632281	0.000952548804226	0.00223544333661	0.000182440714115	0.00148226743002	0.000199969456566	0.000152832083072	7.20332243901e-05	0.0001428747891	8.69503437719e-05	0.000844348602115	0.044973365642731196	0.0	0.0	0.0	-0.023953743638601397	0.0	0.0	0.0	-0.020302602793641093	293879752.4119461	5279070.982606749	11251078.184706919	5278907.2021243265	-188.4784273189161	4512809.065447168	11251215.072940646	4512767.555745853	-2257.8963455851454	0.0447839983294	294771931.629
96	n/a	n/a	1	1	8.0	8.0	0.5	1.048	-1.42979161497e-18	0.0	7.31836466428e-19	0.975310897974	0.0	-3.7947076037e-19	-2.14129929066e-18	0.979063083594	283957213.134	5256784.72407	11900415.9872	4892137.28863	-10692.6501164	4650062.21784	11117700.0655	4667951.02298	-8480.82503171	7.05487722774e+11	1.49418179896e+12	9.80661171805e+11	6.44262339388e+11	1.66320318186e+12	1.32632157295e+12	5.9537537687e+11	8.13839461793e+11	1.45511011463e+12	1.17254342981e+12	8.84695538269e+11	8.02690750743e+11	1.27870963217e+12	3.06724641607e+12	2.70985708393e+12	1.36741515284e+12	3.66838570083e+12	2.97273311227e+12	9.7906072779e+11	1.40688460168e+12	3.77771871831e+12	2.49055810116e+12	1.752566491e+12	1.76837276133e+12	0.0012140065928	0.000135762001054	0.00102236794659	0.00233208864861	0.000194994346865	0.00155962411566	0.000214040880484	0.000160090387231	7.48026633437e-05	0.00014561884507	9.21084521105e-05	0.000878870255776	0.04688358589885046	0.0	0.0	0.0	-0.024998989095509606	0.0	0.0	0.0	-0.02115920176149787	297371369.3904642	5123281.678305127	11642809.27240795	5123242.155780494	-10421.096032912192	4549402.942331916	11642900.902080763	4549402.19289464	-8297.241745420288	0.0466944429413	298299850.109
100	n/a	n/a	1	1	8.0	8.0	0.5	1.05	1.26038502551e-18	0.0	-7.45388993584e-19	0.974290552842	0.0	2.16840434497e-19	-1.02999206386e-18	0.978229859464	286722647.168	5079368.7606	12284102.4552	4713161.73678	14136.2234146	4706127.70834	11444455.2619	4725244.59636	7378.7906546	7.33871623482e+11	1.5511711238e+12	1.01560744364e+12	6.63404244169e+11	1.71867523422e+12	1.36907422169e+12	6.1828060626e+11	8.44353432994e+11	1.50232053206e+12	1.21734839254e+12	9.14510428002e+11	8.32912924705e+11	1.35799384846e+12	3.24698616358e+12	2.85997225292e+12	1.45168780403e+12	3.87341961042e+12	3.13927771913e+12	1.04047788088e+12	1.49354459874e+12	3.99081437204e+12	2.6401418699e+12	1.85224898872e+12	1.88094137635e+12	0.00126561030574	0.000150248591184	0.00109205772035	0.00242829333238	0.000207684177932	0.00163604586895	0.000228447261982	0.000167367624588	7.751366916e-05	0.000148218002089	9.72321077829e-05	0.000912378692052	0.04879016416943205	0.0	0.0	0.0	-0.02604571095215693	0.0	0.0	0.0	-0.02201060643578353	300837929.55493647	4945150.683056113	12007860.65440359	4945189.480340044	13762.685516513944	4600297.494234337	12007862.859388202	4600383.954114927	7212.858269587727	0.0486014160561	301772380.313
104	n/a	n/a	1	1	8.0	8.0	0.5	1.052	5.14996031931e-19	0.0	8.13151629364e-19	0.973269741066	0.0	-3.7947076037e-19	-3.76760254939e-18	0.977402026682	289396353.265	4880823.76139	12664545.2655	4515596.36411	-11847.0642596	4763174.06077	11766448.9108	4783443.65735	-9586.00779587	7.6207611811e+11	1.60838251683e+12	1.05114096131e+12	6.82106705865e+11	1.77443946151e+12	1.41170182454e+12	6.41340821408e+11	8.7513381361e+11	1.54907418223e+12	1.26200165961e+12	9.44225867864e+11	8.63465198318e+11	1.43789596165e+12	3.42891041657e+12	3.01176156246e+12	1.5369871975e+12	4.08123644708e+12	3.30752063319e+12	1.1025149492e+12	1.5809964228e+12	4.20627807361e+12	2.79189382958e+12	1.95320002525e+12	1.99595279265e+12	0.00131654707776	0.000165456421374	0.00116088213837	0.00252383334186	0.000220401803025	0.00171197065022	0.000243017845238	0.000174666207033	8.01599503419e-05	0.000150694306925	0.000102317587222	0.000944859464892	0.050693114315518165	0.0	0.0	0.0	-0.027094009043545267	0.0	0.0	0.0	-0.022857220604135763	304219184.34551114	4746835.167570055	12369172.305424396	4746884.427618118	-11521.838117735317	4652083.39054139	12369124.385644509	4652128.346533957	-9362.43502332941	0.0505050904003	305200225.141
